"c.1..300...n_samples.."	"unlist.list_of_samples."
6583	0.000366122300977525
6584	0.00091143788939195
6585	3.29270729961623e-05
6586	3.10830478064202e-06
6587	6.96805632739895e-05
6588	1.72965691623733e-06
6589	8.05587904285622e-09
6590	2.90664687016459e-08
6591	6.60551392339472e-10
6592	3.01244677371974e-12
6593	5.77484952190942e-13
6594	6.12608456802914e-14
6595	2.94132051571975e-08
6596	1.0159796399736e-07
6597	7.0819283348984e-09
6598	8.18292216110194e-07
6599	0.000138932771320443
6600	2.24049393823434e-06
6601	0.99
6602	0.99
6603	0.992434434286752
6604	0.99
6605	0.99
6606	0.842242622209122
6607	0.108395968561239
6608	0.320824935757878
6609	0.129974753321425
6610	0.00939310190047442
6611	0.453782565237488
6612	0.00158292850338739
6613	0.0111885961407275
6614	0.000117214033539669
6615	7.93291847206446e-05
6616	8.08471411965087e-05
6617	1.81963912007585e-05
6618	8.67590042058725e-07
6619	2.71883973410025e-07
6620	1.87534360727216e-08
6621	1.82483461695039e-08
6622	0.00257882992611352
6623	0.000181989351404545
6624	6.88540679350098e-05
6625	7.50742354094707e-05
6626	4.09912484265593e-06
6627	0.00275754680608287
6628	0.0120484569863149
6629	0.00570000440800651
6630	0.0329168258776454
6631	0.00528115124380213
6632	0.00520431001904666
6633	0.452588635513702
6634	0.00678284540427402
6635	0.0282304529979032
6636	0.99
6637	0.0160192662705329
6638	0.222538129668868
6639	0.99
6640	0.000847842485883175
6641	0.99
6642	0.99
6643	0.38414010216584
6644	0.207857903304602
6645	0.99
6646	0.102331359339353
6647	0.307079249323556
6648	0.99
6649	0.22982732227592
6650	0.0188582773444289
6651	0.913637077174995
6652	0.0280063014992577
6653	0.10175814048178
6654	0.99
6655	0.00450724222417901
6656	0.0629425126604905
6657	0.99
6658	0.00495241948186075
6659	0.00893779719783573
6660	0.217739865916464
6661	0.00133005460306392
6662	0.27538617189043
6663	0.321609480843352
6664	0.000113253456103698
6665	0.279777218715833
6666	0.0834183917093639
6667	0.00746969704488272
6668	0.213243304767513
6669	0.731263321953878
6670	0.00516846767200333
6671	0.99
6672	0.0179687822585666
6673	0.0495890180162226
6674	0.99
6675	0.296252751125608
6676	0.00835782044083782
6677	0.974304295142839
6678	0.04149230803164
6679	0.017320187317726
6680	0.99
6681	0.037497424602855
6682	0.99
6683	0.99
6684	0.99
6685	0.270634294439891
6686	0.99
6687	0.0300681595983847
6688	0.99
6689	0.99
6690	0.244793814182503
6691	0.99
6692	0.99
6693	0.99
6694	0.99
6695	0.99
6696	0.140736666077357
6697	0.414458669650261
6698	0.99
6699	0.847943121380098
6700	0.738923109748234
6701	0.99
6702	0.878940647964939
6703	0.99
6704	0.99
6705	0.121091465418741
6706	0.99
6707	0.99
6708	0.0268852670656923
6709	0.425815029494642
6710	0.298759354089955
6711	0.0295524704565199
6712	0.232568684142386
6713	0.458088193173421
6714	0.045102244222
6715	0.136841798290607
6716	0.99
6717	0.524399435409604
6718	0.368731588938012
6719	0.0938810652708479
6720	0.0471139342240279
6721	0.111393955085868
6722	0.99
6723	0.149232792218694
6724	0.255649770974982
6725	0.682428974915859
6726	0.307813330875021
6727	0.454899345076745
6728	0.578594890340494
6729	0.547190030262367
6730	0.375718285428982
6731	0.54625054302196
6732	0.477657238200423
6733	0.99
6734	0.99
6735	0.512590787932376
6736	0.0788186236546176
6737	0.99
6738	0.99
6739	0.0315995671225536
6740	0.99
6741	0.99
6742	0.99
6743	0.99
6744	0.99
6745	0.99
6746	0.99
6747	0.99
6748	0.54511603274385
6749	0.99
6750	0.673193419997598
6751	0.99
6752	0.99
6753	0.99
6754	0.99
6755	0.99
6756	0.99
6757	0.99
6758	0.99
6759	0.99
6760	0.99
6761	0.99
6762	0.597582738855822
6763	0.99
6764	0.99
6765	0.0577265552418047
6766	0.604550273704027
6767	0.99
6768	0.26257435069881
6769	0.99
6770	0.99
6771	0.4768618217068
6772	0.339523784227276
6773	0.99
6774	0.99
6775	0.99
6776	0.99
6777	0.99
6778	0.99
6779	0.99
6780	0.99
6781	0.99
6782	0.99
6783	0.99
6784	0.99
6785	0.99
6786	0.99
6787	0.951381119516144
6788	0.99
6789	0.156886371810778
6790	0.99
6791	0.99
6792	0.99
6793	0.99
6794	0.167504911206857
6795	0.99
6796	0.99
6797	0.0814264950533903
6798	0.99
6799	0.489415526726173
6800	0.489623893782749
6801	0.99
6802	0.99
6803	0.99
6804	0.99
6805	0.99
6806	0.724460012293974
6807	0.99
6808	0.99
6809	0.99
6810	0.175293097930644
6811	0.99
6812	0.99
6813	0.0532499655569882
6814	0.99
6815	0.186618194224677
6816	0.0543494129841978
6817	0.99
6818	0.99
6819	0.99
6820	0.99
6821	0.99
6822	0.399016267903814
6823	0.99
6824	0.83111298726808
6825	0.281540380572393
6826	0.746772952669509
6827	0.612902767053214
6828	0.99
6829	0.991576761148954
6830	0.703867593403399
6831	0.281059972520088
6832	0.99
6833	0.99
6834	0.0736839282628584
6835	0.99
6836	0.330722519974114
6837	0.116844478222947
6838	0.99
6839	0.99
6840	0.0416581544522736
6841	0.99
6842	0.99
6843	0.0116512838151224
6844	0.99
6845	0.99
6846	0.0113698214235762
6847	0.00637418883971359
6848	0.99
6849	0.554856875500052
6850	0.292692299579179
6851	0.99
6852	0.99
6853	0.99
6854	0.99
6855	0.0283839524816969
6856	0.0933397423154849
6857	0.99
6858	0.0534833707002595
6859	0.0782101816939079
6860	0.99
6861	0.00894038226855238
6862	0.99
6863	0.99
6864	0.116282037125044
6865	0.35044286484423
6866	0.99
6867	0.0518589125181271
6868	0.303390169511053
6869	0.99
6870	0.00848508444624164
6871	0.99
6872	0.99
6873	0.0718925724173999
6874	0.603105624089483
6875	0.99
6876	0.12564410469753
6877	0.0337444939672608
6878	0.347932890550952
6879	0.00847525239958687
6880	0.00151707627441583
6881	0.0115274136551247
6882	0.000313271867391211
6883	8.37805080136688e-06
6884	0.000403919022284637
6885	0.000242857251840465
6886	6.48276908508587e-06
6887	1.41188216318914e-06
6888	1.75016388033358e-06
6889	2.33381194073704e-08
6890	6.8817327356362e-09
6891	3.93205137588832e-09
6892	3.52912115464322e-12
6893	1.73786090545776e-12
6894	5.98005511469982e-12
6895	4.78637499035844e-07
6896	6.03988073928863e-09
6897	9.1082619152402e-09
6898	8.15793510886685e-06
6899	2.24976367745923e-06
6900	2.91930976134504e-06
6901	0.99
6902	0.99
6903	0.124192696066387
6904	0.99
6905	0.99
6906	0.351971733485142
6907	0.0436439245735956
6908	0.199131627966657
6909	0.00551414926891779
6910	0.0016482730242616
6911	0.0032253627272414
6912	0.00109763955461113
6913	0.00115113170424988
6914	0.00191791432121532
6915	2.1108183795497e-05
6916	1.08467735414623e-05
6917	0.000127124747072799
6918	1.96747851950025e-05
6919	9.03703740464523e-07
6920	1.33931511570828e-07
6921	1.59746291330275e-08
6922	0.00756893011629046
6923	0.0106097785557985
6924	0.000138474670557825
6925	0.00023400034316991
6926	0.0943590412273993
6927	1.42432721752972e-05
6928	0.0127103743751131
6929	0.272040360296873
6930	0.00224968150978452
6931	0.125407701103997
6932	0.556231920829567
6933	0.0163012763862829
6934	0.99
6935	0.99
6936	0.036970747508221
6937	0.99
6938	0.532006746018149
6939	0.99
6940	0.99
6941	0.442473756714825
6942	0.0416046339141116
6943	0.99
6944	0.99
6945	0.99
6946	0.99
6947	0.99
6948	0.750890557242698
6949	0.99
6950	0.99
6951	0.672583482990169
6952	0.99
6953	0.99
6954	0.104170727355207
6955	0.99
6956	0.99
6957	0.0642148639255861
6958	0.99
6959	0.0669918256685772
6960	0.03576350486293
6961	0.99
6962	0.0154591723400745
6963	0.00682522232193828
6964	0.99
6965	0.132761780840623
6966	0.0323935513647429
6967	0.99
6968	0.99
6969	0.162727868665849
6970	0.529934947376972
6971	0.241484181554979
6972	0.0531751902431044
6973	0.170932218386509
6974	0.926702631222519
6975	0.99
6976	0.99
6977	0.524471685755187
6978	0.81280098168462
6979	0.465524770423461
6980	0.0207059323953599
6981	0.0200199083270155
6982	0.99
6983	0.0878630178486553
6984	0.742457893980198
6985	0.99
6986	0.0073276161579182
6987	0.159102527190029
6988	0.99
6989	0.173109080764167
6990	0.247633835898926
6991	0.99
6992	0.99
6993	0.99
6994	0.99
6995	0.99
6996	0.99
6997	0.760339580436191
6998	0.99
6999	0.246300111757758
7000	0.99
7001	0.274331600734126
7002	0.204248909239254
7003	0.99
7004	0.99
7005	0.0408592208872684
7006	0.99
7007	0.99
7008	0.135274715094536
7009	0.99
7010	0.630201211045216
7011	0.066726331478457
7012	0.483559485520304
7013	0.150666475259892
7014	0.314874819144874
7015	0.133213090232892
7016	0.00428049620968936
7017	0.539145604717958
7018	0.0461060199171251
7019	0.0286393111406554
7020	0.153936211109559
7021	0.465808104073098
7022	0.626710876901349
7023	0.487871135738422
7024	0.99
7025	0.157594383207053
7026	0.134022873917163
7027	0.99
7028	0.128619530864035
7029	0.99
7030	0.99
7031	0.525870116751067
7032	0.267096444865387
7033	0.99
7034	0.643760744668521
7035	0.892035459714667
7036	0.0573503946339967
7037	0.99
7038	0.157645587932785
7039	0.176524390413168
7040	0.351091047141873
7041	0.409345789691542
7042	0.99
7043	0.99
7044	0.99
7045	0.164754213457786
7046	0.99
7047	0.99
7048	0.513462038401349
7049	0.0751244514327205
7050	0.99
7051	0.199719599209631
7052	0.99
7053	0.99
7054	0.204621880382377
7055	0.905123142926434
7056	0.99
7057	0.0301582282771638
7058	0.43655412351103
7059	0.517770457103358
7060	0.0374914548149291
7061	0.99
7062	0.567062087239779
7063	0.0343738110637046
7064	0.99
7065	0.99
7066	0.292714207322558
7067	0.99
7068	0.99
7069	0.99
7070	0.99
7071	0.99
7072	0.0133565602082857
7073	0.0854510732260357
7074	0.563476777377926
7075	0.99
7076	0.0884328448043702
7077	0.99
7078	0.557023911202776
7079	0.0855667086295548
7080	0.99
7081	0.99
7082	0.0806888004050962
7083	0.99
7084	0.146531594795034
7085	0.296222455845817
7086	0.99
7087	0.99
7088	0.0242119627900324
7089	0.241912120615148
7090	0.302535845870656
7091	0.424427223071279
7092	0.0666244582005048
7093	0.0461930258149049
7094	0.270216554295636
7095	0.0737486811923437
7096	0.792932729199883
7097	0.151893523463852
7098	0.335592426822501
7099	0.99
7100	0.99
7101	0.99
7102	0.99
7103	0.259172858481602
7104	0.99
7105	0.99
7106	0.0351041710238824
7107	0.99
7108	0.99
7109	0.0615896701674266
7110	0.99
7111	0.99
7112	0.474638155544117
7113	0.99
7114	0.99
7115	0.0575619682793675
7116	0.801135830811704
7117	0.99
7118	0.461472725097496
7119	0.99
7120	0.99
7121	0.99
7122	0.99
7123	0.99
7124	0.99
7125	0.99
7126	0.99
7127	0.99
7128	0.99
7129	0.579374025545824
7130	0.275991592471361
7131	0.616863244381898
7132	0.99
7133	0.99
7134	0.846590390120173
7135	0.99
7136	0.99
7137	0.99
7138	0.99
7139	0.99
7140	0.99
7141	0.99
7142	0.99
7143	0.99
7144	0.742239641315682
7145	0.99
7146	0.99
7147	0.99
7148	0.00688206522003626
7149	0.99
7150	0.935158323732823
7151	0.0267463876604555
7152	0.99
7153	0.99
7154	0.99
7155	0.384328614101948
7156	0.851983894844585
7157	0.696009760300764
7158	0.0559151460319899
7159	0.99
7160	0.99
7161	0.99
7162	0.99
7163	0.99
7164	0.678365407648882
7165	0.99
7166	0.99
7167	0.99
7168	0.547689580045482
7169	0.99
7170	0.99
7171	0.144423038309833
7172	0.99
7173	0.29434591056015
7174	0.0206518320588661
7175	0.99
7176	0.99
7177	0.0367941495751922
7178	0.99
7179	0.0146315426453148
7180	5.68395299451031e-05
7181	0.12638350852837
7182	0.00144146097822987
7183	9.57218872477552e-06
7184	0.00120358351348233
7185	3.72339496926537e-05
7186	9.92971490505491e-08
7187	2.88905487225244e-06
7188	8.48875147189249e-07
7189	7.97365687764511e-11
7190	3.31449444911552e-07
7191	2.42685313572765e-09
7192	2.57606373562785e-14
7193	3.50828701009013e-11
7194	9.29875190083085e-14
7195	3.01025293863784e-11
7196	1.82737283490145e-07
7197	2.07105271512298e-08
7198	7.50237131540938e-08
7199	1.48107597688878e-06
7200	5.45987719445551e-07
7201	0.99
7202	0.99
7203	0.99
7204	0.104592891676431
7205	0.99
7206	0.771502911443397
7207	0.0652245806485218
7208	0.99
7209	0.99
7210	0.22600897692568
7211	0.99
7212	0.99
7213	0.99
7214	0.99
7215	0.99
7216	0.99
7217	0.99
7218	0.99
7219	0.0998745160974882
7220	0.99
7221	0.99
7222	0.262045867602803
7223	0.99
7224	0.018203838668561
7225	0.272691161170102
7226	0.99
7227	0.0173043644712497
7228	0.0181691324974858
7229	0.99
7230	0.138689095339096
7231	0.226320980143114
7232	0.99
7233	0.99
7234	0.82347025036046
7235	0.99
7236	0.99
7237	0.948456805536423
7238	0.99
7239	0.99
7240	0.99
7241	0.99
7242	0.99
7243	0.859433972052064
7244	0.99
7245	0.57357307366783
7246	0.99
7247	0.99
7248	0.99
7249	0.99
7250	0.99
7251	0.99
7252	0.99
7253	0.99
7254	0.99
7255	0.99
7256	0.99
7257	0.389356416889967
7258	0.0636058566978964
7259	0.0501285070470427
7260	0.99
7261	0.298488768776465
7262	0.663731533479965
7263	0.781524188890379
7264	0.106332988742721
7265	0.99
7266	0.99
7267	0.391072422005724
7268	0.794278508873006
7269	0.452222329925161
7270	0.99
7271	0.99
7272	0.99
7273	0.99
7274	0.99
7275	0.99
7276	0.99
7277	0.99
7278	0.99
7279	0.99
7280	0.99
7281	0.99
7282	0.0272139452758344
7283	0.0508856620099456
7284	0.199810544357716
7285	0.0733992065280515
7286	0.693167684256101
7287	0.99
7288	0.1617600357953
7289	0.99
7290	0.295228131669131
7291	0.0245278567506503
7292	0.735239586184181
7293	0.99
7294	0.0173145713660888
7295	0.967260483268352
7296	0.0273747994000582
7297	0.366002897505004
7298	0.306570423261918
7299	0.0682955069688228
7300	0.00599356864404697
7301	0.035724826352932
7302	0.0139548903717793
7303	0.000280086592006293
7304	0.00361118456495346
7305	0.0457026976391643
7306	0.000116603262848348
7307	0.000305494366504286
7308	0.000526096303479673
7309	5.41052805123814e-05
7310	2.48980701916501e-05
7311	0.000171781764506461
7312	2.17327344942063e-05
7313	3.01442106961997e-06
7314	2.54385940885908e-06
7315	2.04788319249333e-08
7316	1.13630435200833e-09
7317	7.50264303578579e-10
7318	9.33597040948173e-06
7319	3.18397613523736e-05
7320	1.26851718514423e-06
7321	0.0393827028142055
7322	0.00466525415256824
7323	0.000246782357603444
7324	0.136456883372844
7325	0.0197319619196893
7326	0.216429640835946
7327	0.99
7328	0.0415435754484142
7329	0.217343973170562
7330	0.234453541548052
7331	0.351816174965107
7332	0.0565001877348026
7333	0.501045550846879
7334	0.99
7335	0.99
7336	0.544396795977227
7337	0.400798834734532
7338	0.99
7339	0.0931454078826735
7340	0.99
7341	0.904137211292324
7342	0.228407224297632
7343	0.225813003212342
7344	0.0704953043985055
7345	0.42107008678514
7346	0.0846540606458635
7347	0.99
7348	0.731605175243965
7349	0.698115680084976
7350	0.448882528349651
7351	0.99
7352	0.108218592247589
7353	0.99
7354	0.350715423409904
7355	0.0110360029857384
7356	0.99
7357	0.181332471979657
7358	0.00759991835268527
7359	0.0325269200312866
7360	0.000359515928100139
7361	6.52157919562495e-07
7362	1.08109082297718e-05
7363	3.09389421382317e-06
7364	4.0372992312372e-07
7365	2.1609476152447e-06
7366	4.27163644861123e-08
7367	1.70094575825936e-08
7368	2.99042432932504e-08
7369	4.48817245944108e-14
7370	1.31098952583339e-12
7371	1.14464411157721e-12
7372	2.15458673346878e-08
7373	3.74849667740502e-06
7374	3.31305789780414e-08
7375	6.95875248680235e-06
7376	0.0004360413151214
7377	1.2304068644655e-05
7378	0.00697003838590909
7379	0.0514977373463282
7380	0.000518847236826726
7381	0.00724985445986978
7382	0.0709256322124833
7383	0.000348542221723424
7384	0.99
7385	0.399948750763978
7386	0.158938454771015
7387	0.99
7388	0.589245375881609
7389	0.0624751184809255
7390	0.99
7391	0.99
7392	0.0670873370503142
7393	0.99
7394	0.99
7395	0.0332059392796933
7396	0.99
7397	0.784612417382566
7398	0.0364109063072453
7399	0.159054163609743
7400	0.00165262314349202
7401	0.0177673099333822
7402	0.99
7403	0.35541406370491
7404	0.0485417179441334
7405	0.99
7406	0.369163960594921
7407	0.00782934865782428
7408	0.99
7409	0.743172731207214
7410	0.512513455846776
7411	0.99
7412	0.99
7413	0.37828927418333
7414	0.243088591657436
7415	0.99
7416	0.0933939503299109
7417	0.99
7418	0.170595813220131
7419	0.00207333875676562
7420	0.99
7421	0.99
7422	0.0311698798894223
7423	0.99
7424	0.99
7425	0.0551094812397918
7426	0.389119128424225
7427	0.99
7428	0.37211166826333
7429	0.617540467308572
7430	0.162219592738049
7431	0.0821624252660337
7432	0.99
7433	0.99
7434	0.99
7435	0.171893763591755
7436	0.661556432360145
7437	0.99
7438	0.99
7439	0.108221372459053
7440	0.0279032354249065
7441	0.99
7442	0.99
7443	0.0372337750700791
7444	0.99
7445	0.0793158518676536
7446	0.00158102564397509
7447	0.358149141977778
7448	0.99
7449	0.00118839852666472
7450	0.065418303667244
7451	0.193678350954845
7452	0.0011248985534807
7453	0.0371367893622803
7454	0.99
7455	0.0234530453932648
7456	0.337757247612607
7457	0.636692757370486
7458	0.017313315299543
7459	0.815383125552205
7460	0.140702516732102
7461	0.244409631051136
7462	0.99
7463	0.156867961459383
7464	0.3975673718247
7465	0.0313138023892932
7466	0.0516760462051014
7467	0.165566697819936
7468	0.469183919259084
7469	0.585394656274929
7470	0.99
7471	0.676190499057042
7472	0.99
7473	0.136833031422381
7474	0.99
7475	0.99
7476	0.99
7477	0.99
7478	0.0858062133071183
7479	0.99
7480	0.99
7481	0.0804890848485593
7482	0.926493653228601
7483	0.99
7484	0.724199118861641
7485	0.99
7486	0.99
7487	0.99
7488	0.409864580468671
7489	0.222822181261468
7490	0.99
7491	0.891239463916607
7492	0.99
7493	0.99
7494	0.99
7495	0.99
7496	0.99
7497	0.99
7498	0.99
7499	0.99
7500	0.99
7501	0.254368622325365
7502	0.99
7503	0.99
7504	0.0212848882885834
7505	0.99
7506	0.99
7507	0.0626106605202413
7508	0.203259949809725
7509	0.99
7510	0.0666684468010055
7511	0.109507318710808
7512	0.99
7513	0.0502503808874193
7514	0.842370340454431
7515	0.99
7516	0.99
7517	0.0694129717738206
7518	0.99
7519	0.99
7520	0.0970236948894911
7521	0.99
7522	0.99
7523	0.265933571497157
7524	0.99
7525	0.165483355567156
7526	0.0561859755467211
7527	0.99
7528	0.99
7529	0.10757818068844
7530	0.99
7531	0.99
7532	0.99
7533	0.99
7534	0.99
7535	0.99
7536	0.111725351111094
7537	0.99
7538	0.99
7539	0.99
7540	0.99
7541	0.99
7542	0.0808421535033409
7543	0.99
7544	0.573808430017106
7545	0.141114710550718
7546	0.99
7547	0.973421523598911
7548	0.066857554931695
7549	0.99
7550	0.0598645492059654
7551	0.0343395030393531
7552	0.0381159301829271
7553	0.00727036980247817
7554	0.99
7555	0.391495373581134
7556	0.99
7557	0.170792529272002
7558	0.603454238141818
7559	0.99
7560	0.0387118584867374
7561	0.99
7562	0.99
7563	0.291955033889867
7564	0.99
7565	0.99
7566	0.99
7567	0.0632437076519453
7568	0.99
7569	0.140087628793402
7570	0.99
7571	0.99
7572	0.99
7573	0.302563623154383
7574	0.99
7575	0.99
7576	0.99
7577	0.99
7578	0.55067062747886
7579	0.99
7580	0.99
7581	0.99
7582	0.00862670624698343
7583	0.99
7584	0.99
7585	0.252777530773037
7586	0.99
7587	0.99
7588	0.99
7589	0.99
7590	0.99
7591	0.109643045934803
7592	0.99
7593	0.99
7594	0.0273186307897977
7595	0.0381596714672968
7596	0.194774522723143
7597	0.0925273105146072
7598	0.0374209164847223
7599	0.468637144738942
7600	0.0730602600028392
7601	0.0223105941232087
7602	0.32472957279266
7603	0.000590509595881771
7604	0.00179130657158485
7605	0.365830954831548
7606	0.000166852912341255
7607	2.8748763787759e-05
7608	0.000663513121757101
7609	0.00160279595067968
7610	3.34418957217872e-06
7611	0.00583914417709498
7612	4.69916224892264e-06
7613	1.40326929541274e-06
7614	9.4639867282239e-05
7615	5.02735555725985e-09
7616	2.38820601919863e-09
7617	1.29635024565534e-08
7618	3.11365844132174e-07
7619	1.39019321602811e-06
7620	6.85816856542212e-06
7621	0.000325582633662743
7622	0.00248892852908215
7623	0.000479109600334823
7624	0.00137448841700239
7625	0.06235450081931
7626	0.00229098520367727
7627	0.00909123705207878
7628	0.156474426866339
7629	0.0173109475098637
7630	0.124537981620749
7631	0.99
7632	0.00968304275652308
7633	0.99
7634	0.99
7635	0.153128518026519
7636	0.0603410189096274
7637	0.99
7638	0.0243229906950141
7639	0.99
7640	0.99
7641	0.99
7642	0.576189380321642
7643	0.99
7644	0.99
7645	0.99
7646	0.99
7647	0.410360415850698
7648	0.99
7649	0.99
7650	0.0615156598116854
7651	0.99
7652	0.99
7653	0.262052161572831
7654	0.99
7655	0.99
7656	0.00527256879085349
7657	0.819677597099946
